Data recorded on Mon Jul 24 12-23-40 CAT 2017
Time: 12:23:56
Time		Millis		IR PPG		Red PPG		Filtered		SSF
24,9	,	39542	,	-24136	,	-22835	,	-1.6978176	,	0
24,9	,	39558	,	-24155	,	-22836	,	-3.6050243	,	0
24,9	,	39591	,	-24147	,	-22829	,	-5.642719	,	0
24,9	,	39607	,	-24152	,	-22843	,	-7.718204	,	0
24,9	,	39638	,	-24160	,	-22835	,	-9.6172905	,	0
24,9	,	39654	,	-24155	,	-22841	,	-11.169896	,	0
24,9	,	39671	,	-24167	,	-22842	,	-12.285908	,	0
24,9	,	39703	,	-24178	,	-22843	,	-13.021693	,	0
24,9	,	39719	,	-24165	,	-22864	,	-13.533805	,	0
24,9	,	39735	,	-24172	,	-22832	,	-13.793003	,	0
24,9	,	39766	,	-24183	,	-22846	,	-13.693119	,	0
24,9	,	39782	,	-24174	,	-22854	,	-13.304237	,	0
24,9	,	39814	,	-24174	,	-22846	,	-12.678532	,	0
24,9	,	39830	,	-24174	,	-22843	,	-11.730788	,	0
24,9	,	39847	,	-24150	,	-22843	,	-10.308946	,	0
24,9	,	39879	,	-24146	,	-22838	,	-8.1428585	,	1
24,9	,	39895	,	-24136	,	-22834	,	-4.9981403	,	3
24,9	,	39910	,	-24139	,	-22836	,	-0.97467804	,	6
24,9	,	39942	,	-24124	,	-22833	,	3.5126097	,	10
24,9	,	39959	,	-24131	,	-22829	,	7.967318	,	14
24,9	,	39975	,	-24127	,	-22826	,	11.902672	,	18
24,9	,	40006	,	-24128	,	-22823	,	14.877657	,	21
24,9	,	40022	,	-24120	,	-22829	,	16.650158	,	23
24,9	,	40055	,	-24140	,	-22833	,	17.164825	,	24
24,9	,	40071	,	-24136	,	-22823	,	16.374146	,	23
24,9	,	40087	,	-24122	,	-22820	,	14.402634	,	21
24,9	,	40118	,	-24123	,	-22832	,	11.7765045	,	18
24,10	,	40134	,	-24136	,	-22826	,	9.059839	,	14
24,10	,	40150	,	-24119	,	-22818	,	6.523045	,	10
24,10	,	40182	,	-24116	,	-22831	,	4.399439	,	6
24,10	,	40198	,	-24128	,	-22812	,	2.9275231	,	3
24,10	,	40230	,	-24130	,	-22818	,	2.0293877	,	1
24,10	,	40247	,	-24127	,	-22833	,	1.403981	,	0
24,10	,	40263	,	-24133	,	-22827	,	0.84614	,	0
24,10	,	40295	,	-24133	,	-22828	,	0.25930965	,	0
24,10	,	40310	,	-24140	,	-22838	,	-0.43620336	,	0
24,10	,	40326	,	-24135	,	-22833	,	-1.2793052	,	0
24,10	,	40358	,	-24147	,	-22832	,	-2.2441823	,	0
24,10	,	40374	,	-24139	,	-22831	,	-3.274237	,	0
24,10	,	40406	,	-24155	,	-22839	,	-4.316177	,	0
24,10	,	40422	,	-24155	,	-22852	,	-5.3845096	,	0
24,10	,	40438	,	-24152	,	-22819	,	-6.497277	,	0
24,10	,	40470	,	-24164	,	-22850	,	-7.565835	,	0
24,10	,	40486	,	-24166	,	-22845	,	-8.534832	,	0
24,10	,	40502	,	-24166	,	-22844	,	-9.425868	,	0
24,10	,	40534	,	-24162	,	-22850	,	-10.157846	,	0
24,10	,	40550	,	-24180	,	-22843	,	-10.6083355	,	0
24,10	,	40566	,	-24165	,	-22841	,	-10.781405	,	0
24,10	,	40598	,	-24184	,	-22851	,	-10.737078	,	0
24,10	,	40614	,	-24179	,	-22856	,	-10.558823	,	0
24,10	,	40646	,	-24169	,	-22854	,	-10.282236	,	0
24,10	,	40662	,	-24195	,	-22856	,	-9.853617	,	0
24,10	,	40679	,	-24191	,	-22850	,	-9.400398	,	0
24,10	,	40710	,	-24178	,	-22849	,	-9.093614	,	0
24,10	,	40726	,	-24173	,	-22851	,	-8.732428	,	0
24,10	,	40742	,	-24147	,	-22839	,	-7.8114185	,	0
24,10	,	40774	,	-24132	,	-22830	,	-5.742875	,	0
