RAW Data export file (tab separated)


Client:	John,Sample
Session:	Philli2 
Date:	24-07-2017
Time:	08:37:54
Duration:	169	Seconds.
Output rate:	128	Samples/sec.

128 SPS	32 SPS	
Sensor-G:BVP	Sensor-H:RSP	Events	


-32.357	721.361		
-31.553	721.361		
-31.166	721.361		
-30.718	721.362		
-30.588	721.362		
-30.676	721.362		
-30.491	721.362		
-30.500	721.397		
-30.764	721.397		
-31.132	721.397		
-31.542	721.397		
-31.721	721.504		
-31.610	721.504		
-31.606	721.504		
-31.671	721.504		
-31.614	721.652		
-31.606	721.652		
-31.569	721.652		
-31.590	721.652		
-31.315	721.552		
-31.095	721.552		
-30.917	721.552		
-30.894	721.552		
-30.927	721.212		
-30.408	721.212		
-29.081	721.212		
-27.118	721.212		
-24.878	720.894		
-22.518	720.894		
-19.933	720.894		
-17.013	720.894		
-14.020	720.547		
-11.261	720.547		
-8.628	720.547		
-6.480	720.547		
-5.233	720.435		
-4.732	720.435		
-4.753	720.435		
-5.431	720.435		
-6.747	720.453		
-8.713	720.453		
-11.000	720.453		
-13.263	720.453		
-15.509	720.349		
-18.090	720.349		
-20.658	720.349		
-23.059	720.349		
-25.080	720.336		
-26.346	720.336		
-26.971	720.336		
-27.428	720.336		
-27.826	720.303		
-28.310	720.303		
-28.833	720.303		
-29.262	720.303		
-29.409	720.182		
-29.500	720.182		
-29.724	720.182		
-30.265	720.182		
-31.165	720.134		
-32.164	720.134		
-32.689	720.134		
-32.516	720.134		
-31.645	720.083		
-30.668	720.083		
-30.156	720.083		
-29.565	720.083		
-28.821	719.921		
-27.870	719.921		
-26.948	719.921		
-26.156	719.921		
-25.648	719.907		
-25.810	719.907		
-26.714	719.907		
-27.642	719.907		
-28.240	719.824		
-28.359	719.824		
-28.410	719.824		
-28.581	719.824		
-28.692	719.668		
-28.794	719.668		
-28.955	719.668		
-29.253	719.668		
-29.535	719.725		
-29.568	719.725		
-29.586	719.725		
-29.672	719.725		
-29.919	719.694		
-30.555	719.694		
-31.309	719.694		
-32.076	719.694		
-32.755	719.647		
-33.034	719.647		
-32.920	719.647		
-32.797	719.647		
-32.490	719.700		
-32.114	719.700		
-31.805	719.700		
-31.686	719.700		
-31.491	719.654		
-31.629	719.654		
-32.129	719.654		
-32.733	719.654		
-33.342	719.626		
-33.336	719.626		
-32.765	719.626		
-31.953	719.626		
-31.378	719.653		
-31.116	719.653		
-30.961	719.653		
-30.879	719.653		
-30.820	719.549		
-30.745	719.549		
-30.526	719.549		
-30.475	719.549		
-30.878	719.507		
-31.505	719.507		
-31.716	719.507		
-31.333	719.507		
-30.789	719.493		
-30.369	719.493		
-30.256	719.493		
-30.286	719.493		
-30.128	719.480		
-29.845	719.480		
-29.592	719.480		
-29.542	719.480		
-29.862	719.629		
-30.368	719.629		
-30.733	719.629		
-30.807	719.629		
-30.714	719.605		
-30.521	719.605		
-30.314	719.605		
-30.163	719.605		
-30.085	719.324		
-30.005	719.324		
-29.751	719.324		
-29.250	719.324		
-28.688	719.030		
-27.694	719.030		
-25.969	719.030		
-23.676	719.030		
-20.960	718.634		
-17.870	718.634		
-14.533	718.634		
-11.546	718.634		
-9.032	718.386		
-6.960	718.386		
-5.689	718.386		
-5.042	718.386		
-4.932	718.436		
-5.711	718.436		
-6.856	718.436		
-8.410	718.436		
-10.297	718.454		
-12.678	718.454		
-15.218	718.454		
-17.406	718.454		
-19.492	718.432		
-21.758	718.432		
-23.906	718.432		
-25.688	718.432		
-27.033	718.501		
-28.168	718.501		
-29.038	718.501		
-29.552	718.501		
-29.848	718.479		
-30.018	718.479		
-29.941	718.479		
-29.864	718.479		
-29.963	718.509		
-30.330	718.509		
-31.060	718.509		
-31.697	718.509		
-32.171	718.577		
-32.277	718.577		
-31.955	718.577		
-31.403	718.577		
-30.920	718.566		
-30.506	718.566		
-30.046	718.566		
-29.554	718.566		
-29.059	718.654		
-28.545	718.654		
-27.949	718.654		
-27.174	718.654		
-26.399	718.732		
-25.909	718.732		
-25.859	718.732		
-26.088	718.732		
-26.279	718.709		
-26.658	718.709		
-26.986	718.709		
-27.304	718.709		
-27.769	718.824		
-28.125	718.824		
-28.329	718.824		
-28.912	718.824		
-29.862	718.988		
-30.709	718.988		
-31.685	718.988		
-32.665	718.988		
-33.182	719.068		
-33.363	719.068		
-33.402	719.068		
-33.673	719.068		
-33.991	719.280		
-34.184	719.280		
-34.365	719.280		
-34.481	719.280		
-34.385	719.469		
-33.947	719.469		
-33.895	719.469		
-33.977	719.469		
-33.779	719.684		
-33.456	719.684		
-33.157	719.684		
-32.880	719.684		
-32.655	720.068		
-32.496	720.068		
-32.397	720.068		
-32.280	720.068		
-32.043	720.412		
